coach_a,coach_b,team,year,edge_weight,edge_type
201,120,Philadelphia Eagles,1993,1,costaff
68,120,Philadelphia Eagles,1993,1,costaff
120,139,Philadelphia Eagles,1994,1,costaff
120,62,Philadelphia Eagles,1994,1,costaff
120,200,Philadelphia Eagles,1994,1,costaff
120,201,Philadelphia Eagles,1994,1,costaff
120,68,Philadelphia Eagles,1994,1,costaff
139,62,Philadelphia Eagles,1994,1,costaff
139,200,Philadelphia Eagles,1994,1,costaff
139,201,Philadelphia Eagles,1994,1,costaff
139,68,Philadelphia Eagles,1994,1,costaff
62,200,Philadelphia Eagles,1994,1,costaff
62,201,Philadelphia Eagles,1994,1,costaff
62,68,Philadelphia Eagles,1994,1,costaff
200,201,Philadelphia Eagles,1994,1,costaff
200,68,Philadelphia Eagles,1994,1,costaff
201,68,Philadelphia Eagles,1994,1,costaff
787,447,Philadelphia Eagles,1995,1,costaff
787,661,Philadelphia Eagles,1995,1,costaff
787,445,Philadelphia Eagles,1995,1,costaff
787,444,Philadelphia Eagles,1995,1,costaff
447,661,Philadelphia Eagles,1995,1,costaff
447,445,Philadelphia Eagles,1995,1,costaff
447,444,Philadelphia Eagles,1995,1,costaff
661,445,Philadelphia Eagles,1995,1,costaff
661,444,Philadelphia Eagles,1995,1,costaff
445,444,Philadelphia Eagles,1995,1,costaff
447,444,Philadelphia Eagles,1996,1,costaff
447,445,Philadelphia Eagles,1996,1,costaff
447,661,Philadelphia Eagles,1996,1,costaff
447,787,Philadelphia Eagles,1996,1,costaff
444,445,Philadelphia Eagles,1996,1,costaff
444,661,Philadelphia Eagles,1996,1,costaff
444,787,Philadelphia Eagles,1996,1,costaff
445,661,Philadelphia Eagles,1996,1,costaff
445,787,Philadelphia Eagles,1996,1,costaff
661,787,Philadelphia Eagles,1996,1,costaff
444,445,Philadelphia Eagles,1997,1,costaff
444,1212,Philadelphia Eagles,1997,1,costaff
444,787,Philadelphia Eagles,1997,1,costaff
444,447,Philadelphia Eagles,1997,1,costaff
445,1212,Philadelphia Eagles,1997,1,costaff
445,787,Philadelphia Eagles,1997,1,costaff
445,447,Philadelphia Eagles,1997,1,costaff
1212,787,Philadelphia Eagles,1997,1,costaff
1212,447,Philadelphia Eagles,1997,1,costaff
787,447,Philadelphia Eagles,1997,1,costaff
444,445,Philadelphia Eagles,1998,1,costaff
444,446,Philadelphia Eagles,1998,1,costaff
444,1130,Philadelphia Eagles,1998,1,costaff
444,1214,Philadelphia Eagles,1998,1,costaff
444,447,Philadelphia Eagles,1998,1,costaff
445,446,Philadelphia Eagles,1998,1,costaff
445,1130,Philadelphia Eagles,1998,1,costaff
445,1214,Philadelphia Eagles,1998,1,costaff
445,447,Philadelphia Eagles,1998,1,costaff
446,1130,Philadelphia Eagles,1998,1,costaff
446,1214,Philadelphia Eagles,1998,1,costaff
446,447,Philadelphia Eagles,1998,1,costaff
1130,1214,Philadelphia Eagles,1998,1,costaff
1130,447,Philadelphia Eagles,1998,1,costaff
1214,447,Philadelphia Eagles,1998,1,costaff
649,647,Philadelphia Eagles,1999,1,costaff
649,357,Philadelphia Eagles,1999,1,costaff
649,690,Philadelphia Eagles,1999,1,costaff
649,353,Philadelphia Eagles,1999,1,costaff
649,1213,Philadelphia Eagles,1999,1,costaff
647,357,Philadelphia Eagles,1999,1,costaff
647,690,Philadelphia Eagles,1999,1,costaff
647,353,Philadelphia Eagles,1999,1,costaff
647,1213,Philadelphia Eagles,1999,1,costaff
357,690,Philadelphia Eagles,1999,1,costaff
357,353,Philadelphia Eagles,1999,1,costaff
357,1213,Philadelphia Eagles,1999,1,costaff
690,353,Philadelphia Eagles,1999,1,costaff
690,1213,Philadelphia Eagles,1999,1,costaff
353,1213,Philadelphia Eagles,1999,1,costaff
357,649,Philadelphia Eagles,2000,1,costaff
357,647,Philadelphia Eagles,2000,1,costaff
357,353,Philadelphia Eagles,2000,1,costaff
357,1213,Philadelphia Eagles,2000,1,costaff
357,294,Philadelphia Eagles,2000,1,costaff
357,690,Philadelphia Eagles,2000,1,costaff
649,647,Philadelphia Eagles,2000,1,costaff
649,353,Philadelphia Eagles,2000,1,costaff
649,1213,Philadelphia Eagles,2000,1,costaff
649,294,Philadelphia Eagles,2000,1,costaff
649,690,Philadelphia Eagles,2000,1,costaff
647,353,Philadelphia Eagles,2000,1,costaff
647,1213,Philadelphia Eagles,2000,1,costaff
647,294,Philadelphia Eagles,2000,1,costaff
647,690,Philadelphia Eagles,2000,1,costaff
353,1213,Philadelphia Eagles,2000,1,costaff
353,294,Philadelphia Eagles,2000,1,costaff
353,690,Philadelphia Eagles,2000,1,costaff
1213,294,Philadelphia Eagles,2000,1,costaff
1213,690,Philadelphia Eagles,2000,1,costaff
294,690,Philadelphia Eagles,2000,1,costaff
353,1213,Philadelphia Eagles,2001,1,costaff
353,357,Philadelphia Eagles,2001,1,costaff
353,647,Philadelphia Eagles,2001,1,costaff
353,649,Philadelphia Eagles,2001,1,costaff
353,294,Philadelphia Eagles,2001,1,costaff
1213,357,Philadelphia Eagles,2001,1,costaff
1213,647,Philadelphia Eagles,2001,1,costaff
1213,649,Philadelphia Eagles,2001,1,costaff
1213,294,Philadelphia Eagles,2001,1,costaff
357,647,Philadelphia Eagles,2001,1,costaff
357,649,Philadelphia Eagles,2001,1,costaff
357,294,Philadelphia Eagles,2001,1,costaff
647,649,Philadelphia Eagles,2001,1,costaff
647,294,Philadelphia Eagles,2001,1,costaff
649,294,Philadelphia Eagles,2001,1,costaff
294,649,Philadelphia Eagles,2002,1,costaff
294,353,Philadelphia Eagles,2002,1,costaff
294,1216,Philadelphia Eagles,2002,1,costaff
294,652,Philadelphia Eagles,2002,1,costaff
294,647,Philadelphia Eagles,2002,1,costaff
649,353,Philadelphia Eagles,2002,1,costaff
649,1216,Philadelphia Eagles,2002,1,costaff
649,652,Philadelphia Eagles,2002,1,costaff
649,647,Philadelphia Eagles,2002,1,costaff
353,1216,Philadelphia Eagles,2002,1,costaff
353,652,Philadelphia Eagles,2002,1,costaff
353,647,Philadelphia Eagles,2002,1,costaff
1216,652,Philadelphia Eagles,2002,1,costaff
1216,647,Philadelphia Eagles,2002,1,costaff
652,647,Philadelphia Eagles,2002,1,costaff
294,651,Philadelphia Eagles,2003,1,costaff
294,353,Philadelphia Eagles,2003,1,costaff
294,650,Philadelphia Eagles,2003,1,costaff
294,652,Philadelphia Eagles,2003,1,costaff
294,647,Philadelphia Eagles,2003,1,costaff
651,353,Philadelphia Eagles,2003,1,costaff
651,650,Philadelphia Eagles,2003,1,costaff
651,652,Philadelphia Eagles,2003,1,costaff
651,647,Philadelphia Eagles,2003,1,costaff
353,650,Philadelphia Eagles,2003,1,costaff
353,652,Philadelphia Eagles,2003,1,costaff
353,647,Philadelphia Eagles,2003,1,costaff
650,652,Philadelphia Eagles,2003,1,costaff
650,647,Philadelphia Eagles,2003,1,costaff
652,647,Philadelphia Eagles,2003,1,costaff
650,294,Philadelphia Eagles,2004,1,costaff
650,651,Philadelphia Eagles,2004,1,costaff
650,353,Philadelphia Eagles,2004,1,costaff
650,652,Philadelphia Eagles,2004,1,costaff
650,645,Philadelphia Eagles,2004,1,costaff
650,193,Philadelphia Eagles,2004,1,costaff
650,647,Philadelphia Eagles,2004,1,costaff
294,651,Philadelphia Eagles,2004,1,costaff
294,353,Philadelphia Eagles,2004,1,costaff
294,652,Philadelphia Eagles,2004,1,costaff
294,645,Philadelphia Eagles,2004,1,costaff
294,193,Philadelphia Eagles,2004,1,costaff
294,647,Philadelphia Eagles,2004,1,costaff
651,353,Philadelphia Eagles,2004,1,costaff
651,652,Philadelphia Eagles,2004,1,costaff
651,645,Philadelphia Eagles,2004,1,costaff
651,193,Philadelphia Eagles,2004,1,costaff
651,647,Philadelphia Eagles,2004,1,costaff
353,652,Philadelphia Eagles,2004,1,costaff
353,645,Philadelphia Eagles,2004,1,costaff
353,193,Philadelphia Eagles,2004,1,costaff
353,647,Philadelphia Eagles,2004,1,costaff
652,645,Philadelphia Eagles,2004,1,costaff
652,193,Philadelphia Eagles,2004,1,costaff
652,647,Philadelphia Eagles,2004,1,costaff
645,193,Philadelphia Eagles,2004,1,costaff
645,647,Philadelphia Eagles,2004,1,costaff
193,647,Philadelphia Eagles,2004,1,costaff
652,353,Philadelphia Eagles,2005,1,costaff
652,650,Philadelphia Eagles,2005,1,costaff
652,645,Philadelphia Eagles,2005,1,costaff
652,193,Philadelphia Eagles,2005,1,costaff
652,647,Philadelphia Eagles,2005,1,costaff
652,651,Philadelphia Eagles,2005,1,costaff
652,294,Philadelphia Eagles,2005,1,costaff
353,650,Philadelphia Eagles,2005,1,costaff
353,645,Philadelphia Eagles,2005,1,costaff
353,193,Philadelphia Eagles,2005,1,costaff
353,647,Philadelphia Eagles,2005,1,costaff
353,651,Philadelphia Eagles,2005,1,costaff
353,294,Philadelphia Eagles,2005,1,costaff
650,645,Philadelphia Eagles,2005,1,costaff
650,193,Philadelphia Eagles,2005,1,costaff
650,647,Philadelphia Eagles,2005,1,costaff
650,651,Philadelphia Eagles,2005,1,costaff
650,294,Philadelphia Eagles,2005,1,costaff
645,193,Philadelphia Eagles,2005,1,costaff
645,647,Philadelphia Eagles,2005,1,costaff
645,651,Philadelphia Eagles,2005,1,costaff
645,294,Philadelphia Eagles,2005,1,costaff
193,647,Philadelphia Eagles,2005,1,costaff
193,651,Philadelphia Eagles,2005,1,costaff
193,294,Philadelphia Eagles,2005,1,costaff
647,651,Philadelphia Eagles,2005,1,costaff
647,294,Philadelphia Eagles,2005,1,costaff
651,294,Philadelphia Eagles,2005,1,costaff
294,651,Philadelphia Eagles,2006,1,costaff
294,353,Philadelphia Eagles,2006,1,costaff
294,650,Philadelphia Eagles,2006,1,costaff
294,645,Philadelphia Eagles,2006,1,costaff
294,193,Philadelphia Eagles,2006,1,costaff
294,647,Philadelphia Eagles,2006,1,costaff
651,353,Philadelphia Eagles,2006,1,costaff
651,650,Philadelphia Eagles,2006,1,costaff
651,645,Philadelphia Eagles,2006,1,costaff
651,193,Philadelphia Eagles,2006,1,costaff
651,647,Philadelphia Eagles,2006,1,costaff
353,650,Philadelphia Eagles,2006,1,costaff
353,645,Philadelphia Eagles,2006,1,costaff
353,193,Philadelphia Eagles,2006,1,costaff
353,647,Philadelphia Eagles,2006,1,costaff
650,645,Philadelphia Eagles,2006,1,costaff
650,193,Philadelphia Eagles,2006,1,costaff
650,647,Philadelphia Eagles,2006,1,costaff
645,193,Philadelphia Eagles,2006,1,costaff
645,647,Philadelphia Eagles,2006,1,costaff
193,647,Philadelphia Eagles,2006,1,costaff
643,650,Philadelphia Eagles,2007,1,costaff
643,353,Philadelphia Eagles,2007,1,costaff
643,645,Philadelphia Eagles,2007,1,costaff
643,193,Philadelphia Eagles,2007,1,costaff
643,647,Philadelphia Eagles,2007,1,costaff
643,294,Philadelphia Eagles,2007,1,costaff
650,353,Philadelphia Eagles,2007,1,costaff
650,645,Philadelphia Eagles,2007,1,costaff
650,193,Philadelphia Eagles,2007,1,costaff
650,647,Philadelphia Eagles,2007,1,costaff
650,294,Philadelphia Eagles,2007,1,costaff
353,645,Philadelphia Eagles,2007,1,costaff
353,193,Philadelphia Eagles,2007,1,costaff
353,647,Philadelphia Eagles,2007,1,costaff
353,294,Philadelphia Eagles,2007,1,costaff
645,193,Philadelphia Eagles,2007,1,costaff
645,647,Philadelphia Eagles,2007,1,costaff
645,294,Philadelphia Eagles,2007,1,costaff
193,647,Philadelphia Eagles,2007,1,costaff
193,294,Philadelphia Eagles,2007,1,costaff
647,294,Philadelphia Eagles,2007,1,costaff
642,643,Philadelphia Eagles,2008,1,costaff
642,644,Philadelphia Eagles,2008,1,costaff
642,353,Philadelphia Eagles,2008,1,costaff
642,645,Philadelphia Eagles,2008,1,costaff
642,646,Philadelphia Eagles,2008,1,costaff
642,193,Philadelphia Eagles,2008,1,costaff
642,647,Philadelphia Eagles,2008,1,costaff
643,644,Philadelphia Eagles,2008,1,costaff
643,353,Philadelphia Eagles,2008,1,costaff
643,645,Philadelphia Eagles,2008,1,costaff
643,646,Philadelphia Eagles,2008,1,costaff
643,193,Philadelphia Eagles,2008,1,costaff
643,647,Philadelphia Eagles,2008,1,costaff
644,353,Philadelphia Eagles,2008,1,costaff
644,645,Philadelphia Eagles,2008,1,costaff
644,646,Philadelphia Eagles,2008,1,costaff
644,193,Philadelphia Eagles,2008,1,costaff
644,647,Philadelphia Eagles,2008,1,costaff
353,645,Philadelphia Eagles,2008,1,costaff
353,646,Philadelphia Eagles,2008,1,costaff
353,193,Philadelphia Eagles,2008,1,costaff
353,647,Philadelphia Eagles,2008,1,costaff
645,646,Philadelphia Eagles,2008,1,costaff
645,193,Philadelphia Eagles,2008,1,costaff
645,647,Philadelphia Eagles,2008,1,costaff
646,193,Philadelphia Eagles,2008,1,costaff
646,647,Philadelphia Eagles,2008,1,costaff
193,647,Philadelphia Eagles,2008,1,costaff
257,644,Philadelphia Eagles,2009,1,costaff
257,648,Philadelphia Eagles,2009,1,costaff
257,649,Philadelphia Eagles,2009,1,costaff
257,642,Philadelphia Eagles,2009,1,costaff
257,618,Philadelphia Eagles,2009,1,costaff
257,193,Philadelphia Eagles,2009,1,costaff
257,647,Philadelphia Eagles,2009,1,costaff
644,648,Philadelphia Eagles,2009,1,costaff
644,649,Philadelphia Eagles,2009,1,costaff
644,642,Philadelphia Eagles,2009,1,costaff
644,618,Philadelphia Eagles,2009,1,costaff
644,193,Philadelphia Eagles,2009,1,costaff
644,647,Philadelphia Eagles,2009,1,costaff
648,649,Philadelphia Eagles,2009,1,costaff
648,642,Philadelphia Eagles,2009,1,costaff
648,618,Philadelphia Eagles,2009,1,costaff
648,193,Philadelphia Eagles,2009,1,costaff
648,647,Philadelphia Eagles,2009,1,costaff
649,642,Philadelphia Eagles,2009,1,costaff
649,618,Philadelphia Eagles,2009,1,costaff
649,193,Philadelphia Eagles,2009,1,costaff
649,647,Philadelphia Eagles,2009,1,costaff
642,618,Philadelphia Eagles,2009,1,costaff
642,193,Philadelphia Eagles,2009,1,costaff
642,647,Philadelphia Eagles,2009,1,costaff
618,193,Philadelphia Eagles,2009,1,costaff
618,647,Philadelphia Eagles,2009,1,costaff
193,647,Philadelphia Eagles,2009,1,costaff
649,662,Philadelphia Eagles,2010,1,costaff
649,618,Philadelphia Eagles,2010,1,costaff
649,642,Philadelphia Eagles,2010,1,costaff
649,193,Philadelphia Eagles,2010,1,costaff
649,647,Philadelphia Eagles,2010,1,costaff
649,1215,Philadelphia Eagles,2010,1,costaff
649,659,Philadelphia Eagles,2010,1,costaff
662,618,Philadelphia Eagles,2010,1,costaff
662,642,Philadelphia Eagles,2010,1,costaff
662,193,Philadelphia Eagles,2010,1,costaff
662,647,Philadelphia Eagles,2010,1,costaff
662,1215,Philadelphia Eagles,2010,1,costaff
662,659,Philadelphia Eagles,2010,1,costaff
618,642,Philadelphia Eagles,2010,1,costaff
618,193,Philadelphia Eagles,2010,1,costaff
618,647,Philadelphia Eagles,2010,1,costaff
618,1215,Philadelphia Eagles,2010,1,costaff
618,659,Philadelphia Eagles,2010,1,costaff
642,193,Philadelphia Eagles,2010,1,costaff
642,647,Philadelphia Eagles,2010,1,costaff
642,1215,Philadelphia Eagles,2010,1,costaff
642,659,Philadelphia Eagles,2010,1,costaff
193,647,Philadelphia Eagles,2010,1,costaff
193,1215,Philadelphia Eagles,2010,1,costaff
193,659,Philadelphia Eagles,2010,1,costaff
647,1215,Philadelphia Eagles,2010,1,costaff
647,659,Philadelphia Eagles,2010,1,costaff
1215,659,Philadelphia Eagles,2010,1,costaff
647,659,Philadelphia Eagles,2011,1,costaff
647,660,Philadelphia Eagles,2011,1,costaff
647,661,Philadelphia Eagles,2011,1,costaff
647,662,Philadelphia Eagles,2011,1,costaff
647,642,Philadelphia Eagles,2011,1,costaff
647,193,Philadelphia Eagles,2011,1,costaff
659,660,Philadelphia Eagles,2011,1,costaff
659,661,Philadelphia Eagles,2011,1,costaff
659,662,Philadelphia Eagles,2011,1,costaff
659,642,Philadelphia Eagles,2011,1,costaff
659,193,Philadelphia Eagles,2011,1,costaff
660,661,Philadelphia Eagles,2011,1,costaff
660,662,Philadelphia Eagles,2011,1,costaff
660,642,Philadelphia Eagles,2011,1,costaff
660,193,Philadelphia Eagles,2011,1,costaff
661,662,Philadelphia Eagles,2011,1,costaff
661,642,Philadelphia Eagles,2011,1,costaff
661,193,Philadelphia Eagles,2011,1,costaff
662,642,Philadelphia Eagles,2011,1,costaff
662,193,Philadelphia Eagles,2011,1,costaff
642,193,Philadelphia Eagles,2011,1,costaff
659,660,Philadelphia Eagles,2012,1,costaff
659,289,Philadelphia Eagles,2012,1,costaff
659,661,Philadelphia Eagles,2012,1,costaff
659,662,Philadelphia Eagles,2012,1,costaff
659,642,Philadelphia Eagles,2012,1,costaff
659,193,Philadelphia Eagles,2012,1,costaff
659,647,Philadelphia Eagles,2012,1,costaff
660,289,Philadelphia Eagles,2012,1,costaff
660,661,Philadelphia Eagles,2012,1,costaff
660,662,Philadelphia Eagles,2012,1,costaff
660,642,Philadelphia Eagles,2012,1,costaff
660,193,Philadelphia Eagles,2012,1,costaff
660,647,Philadelphia Eagles,2012,1,costaff
289,661,Philadelphia Eagles,2012,1,costaff
289,662,Philadelphia Eagles,2012,1,costaff
289,642,Philadelphia Eagles,2012,1,costaff
289,193,Philadelphia Eagles,2012,1,costaff
289,647,Philadelphia Eagles,2012,1,costaff
661,662,Philadelphia Eagles,2012,1,costaff
661,642,Philadelphia Eagles,2012,1,costaff
661,193,Philadelphia Eagles,2012,1,costaff
661,647,Philadelphia Eagles,2012,1,costaff
662,642,Philadelphia Eagles,2012,1,costaff
662,193,Philadelphia Eagles,2012,1,costaff
662,647,Philadelphia Eagles,2012,1,costaff
642,193,Philadelphia Eagles,2012,1,costaff
642,647,Philadelphia Eagles,2012,1,costaff
193,647,Philadelphia Eagles,2012,1,costaff
622,625,Philadelphia Eagles,2013,1,costaff
622,658,Philadelphia Eagles,2013,1,costaff
622,286,Philadelphia Eagles,2013,1,costaff
622,654,Philadelphia Eagles,2013,1,costaff
622,653,Philadelphia Eagles,2013,1,costaff
622,655,Philadelphia Eagles,2013,1,costaff
625,658,Philadelphia Eagles,2013,1,costaff
625,286,Philadelphia Eagles,2013,1,costaff
625,654,Philadelphia Eagles,2013,1,costaff
625,653,Philadelphia Eagles,2013,1,costaff
625,655,Philadelphia Eagles,2013,1,costaff
658,286,Philadelphia Eagles,2013,1,costaff
658,654,Philadelphia Eagles,2013,1,costaff
658,653,Philadelphia Eagles,2013,1,costaff
658,655,Philadelphia Eagles,2013,1,costaff
286,654,Philadelphia Eagles,2013,1,costaff
286,653,Philadelphia Eagles,2013,1,costaff
286,655,Philadelphia Eagles,2013,1,costaff
654,653,Philadelphia Eagles,2013,1,costaff
654,655,Philadelphia Eagles,2013,1,costaff
653,655,Philadelphia Eagles,2013,1,costaff
625,628,Philadelphia Eagles,2014,1,costaff
625,286,Philadelphia Eagles,2014,1,costaff
625,622,Philadelphia Eagles,2014,1,costaff
625,654,Philadelphia Eagles,2014,1,costaff
625,653,Philadelphia Eagles,2014,1,costaff
625,655,Philadelphia Eagles,2014,1,costaff
628,286,Philadelphia Eagles,2014,1,costaff
628,622,Philadelphia Eagles,2014,1,costaff
628,654,Philadelphia Eagles,2014,1,costaff
628,653,Philadelphia Eagles,2014,1,costaff
628,655,Philadelphia Eagles,2014,1,costaff
286,622,Philadelphia Eagles,2014,1,costaff
286,654,Philadelphia Eagles,2014,1,costaff
286,653,Philadelphia Eagles,2014,1,costaff
286,655,Philadelphia Eagles,2014,1,costaff
622,654,Philadelphia Eagles,2014,1,costaff
622,653,Philadelphia Eagles,2014,1,costaff
622,655,Philadelphia Eagles,2014,1,costaff
654,653,Philadelphia Eagles,2014,1,costaff
654,655,Philadelphia Eagles,2014,1,costaff
653,655,Philadelphia Eagles,2014,1,costaff
653,286,Philadelphia Eagles,2015,1,costaff
653,622,Philadelphia Eagles,2015,1,costaff
653,654,Philadelphia Eagles,2015,1,costaff
653,655,Philadelphia Eagles,2015,1,costaff
653,656,Philadelphia Eagles,2015,1,costaff
653,625,Philadelphia Eagles,2015,1,costaff
286,622,Philadelphia Eagles,2015,1,costaff
286,654,Philadelphia Eagles,2015,1,costaff
