Team,Year,Role,Name
New Orleans Saints,2000,Offensive coordinator,Mike McCarthy
New Orleans Saints,2000,Quarterbacks,"Frank Cignetti, Jr."
New Orleans Saints,2000,Running backs,Dave Atkins
New Orleans Saints,2000,Wide receivers,Hubbard Alexander
New Orleans Saints,2000,Tight ends,Bob Palcic
New Orleans Saints,2000,Offensive line,Jack Henry
New Orleans Saints,2000,Offensive assistant/quality control,Phil Pettey
New Orleans Saints,2000,Defensive coordinator,Ron Zook
New Orleans Saints,2000,Defensive line,Sam Clancy
New Orleans Saints,2000,Linebackers,John Bunting
New Orleans Saints,2000,Secondary assistant,Joe Baker
New Orleans Saints,2000,Defensive assistant/quality control,Winston Moss
New Orleans Saints,2000,Special teams,Al Everest
New Orleans Saints,2000,Special teams assistant,Joe Baker
New Orleans Saints,2000,Strength and conditioning,Rock Gullickson
New Orleans Saints,2000,Assistant strength and conditioning,Evan Marcus
New Orleans Saints,2002,Owner,Tom Benson
New Orleans Saints,2002,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2002,Senior football administrator,Russ Ball
New Orleans Saints,2002,Director of player personnel,Rick Mueller
New Orleans Saints,2002,College scouting coordinator,Rick Thompson
New Orleans Saints,2002,Head coach,Jim Haslett
New Orleans Saints,2002,Assistant head coach/secondary,Mike Riley
New Orleans Saints,2002,Offensive coordinator,Mike McCarthy
New Orleans Saints,2002,Quarterbacks,Mike Sheppard
New Orleans Saints,2002,Running backs,Dave Atkins
New Orleans Saints,2002,Wide receivers,Hubbard Alexander
New Orleans Saints,2002,Assistant wide receivers,Jim Hostler
New Orleans Saints,2002,Tight ends,Bob Palcic
New Orleans Saints,2002,Offensive line,Jack Henry
New Orleans Saints,2002,Offensive assistant/quality control,Danny Langsdorf
New Orleans Saints,2002,Defensive coordinator,Rick Venturi
New Orleans Saints,2002,Defensive line,Sam Clancy
New Orleans Saints,2002,Linebackers,Winston Moss
New Orleans Saints,2002,Assistant secondary,Joe Baker
New Orleans Saints,2002,Defensive assistant/quality control,Greg Brown
New Orleans Saints,2002,Special teams,Al Everest
New Orleans Saints,2002,Strength and conditioning,Rock Gullickson
New Orleans Saints,2002,Assistant strength and conditioning,Evan Marcus
New Orleans Saints,2005,Owner,Tom Benson
New Orleans Saints,2005,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2005,Senior football administrator,Russ Ball
New Orleans Saints,2005,Director of player personnel,Rick Mueller
New Orleans Saints,2005,Director of college scouting,Rick Reiprish
New Orleans Saints,2005,College scouting coordinator,Rick Thompson
New Orleans Saints,2005,Head coach,Jim Haslett
New Orleans Saints,2005,Associate head coach/running game coordinator,Jack Henry
New Orleans Saints,2005,Offensive coordinator,Mike Sheppard
New Orleans Saints,2005,Quarterbacks,Turk Schonert
New Orleans Saints,2005,Running backs,Johnny Roland
New Orleans Saints,2005,Wide receivers,Jimmy Robinson
New Orleans Saints,2005,Tight ends,Bob Palcic
New Orleans Saints,2005,Assistant offensive line,Jim Pyne
New Orleans Saints,2005,Offensive assistant/quality control,Chip Beake
New Orleans Saints,2005,Defensive coordinator,Rick Venturi
New Orleans Saints,2005,Defensive line,John Pease
New Orleans Saints,2005,Linebackers,Winston Moss
New Orleans Saints,2005,Senior defensive assistant/secondary,Willy Robinson
New Orleans Saints,2005,Defensive assistant/cornerbacks,Greg Brown
New Orleans Saints,2005,Defensive assistant/quality control,Ty Knott
New Orleans Saints,2005,Defensive assistant/special projects,Joe Alley
New Orleans Saints,2005,Special teams coordinator,Al Everest
New Orleans Saints,2005,Strength and conditioning,Rock Gullickson
New Orleans Saints,2005,Assistant strength and conditioning,Adam Bailey
New Orleans Saints,2007,Owner/president,Tom Benson
New Orleans Saints,2007,Owner/executive vice president,Rita Benson LeBlanc
New Orleans Saints,2007,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2007,Vice president of football administration,Russ Ball
New Orleans Saints,2007,Vice president of player personnel,Rick Mueller
New Orleans Saints,2007,Director of college scouting,Rick Reiprish
New Orleans Saints,2007,Director of pro scouting,Ryan Pace
New Orleans Saints,2007,Head coach,Sean Payton
New Orleans Saints,2007,Assistant head coach/linebackers,Joe Vitt
New Orleans Saints,2007,Offensive coordinator/offensive line,Doug Marrone
New Orleans Saints,2007,Quarterbacks/passing game,"Pete Carmichael, Jr."
New Orleans Saints,2007,Senior offensive assistant/running backs,George Henshaw
New Orleans Saints,2007,Wide receivers,Curtis Johnson
New Orleans Saints,2007,Tight ends,Terry Malone
New Orleans Saints,2007,Offensive assistant,Joe Lombardi
New Orleans Saints,2007,Defensive coordinator,Gary Gibbs
New Orleans Saints,2007,Defensive line,Marion Hobby
New Orleans Saints,2007,Assistant defensive line,Dennis Allen
New Orleans Saints,2007,Defensive backs,Tom Hayes
New Orleans Saints,2007,Defensive assistant/secondary,Tony Oden
New Orleans Saints,2007,Defensive assistant,Joe Alley
New Orleans Saints,2007,Special teams coordinator,John Bonamego
New Orleans Saints,2007,Assistant special teams,Greg McMahon
New Orleans Saints,2007,Head strength and conditioning,Dan Dalrymple
New Orleans Saints,2007,Assistant strength and conditioning,Adam Bailey
New York Giants,1980,President,Wellington Mara
New York Giants,1980,General Manager,George Young
New York Giants,1980,Director of Pro Personnel,Jim Trimble
New York Giants,1980,Head Coach,Ray Perkins
New York Giants,1980,Offensive Backfield,Bob Lord
New York Giants,1980,Receivers,Pat Hodgson
New York Giants,1980,Offensive Line,Bill Austin
New York Giants,1980,Offensive Assistant,Ernie Adams
New York Giants,1980,Defensive Coordinator,Ralph Hawkins
New York Giants,1980,Defensive Line,Lamar Leachman
New York Giants,1980,Defensive Backfield,Deek Pollard
New York Giants,1980,Special Teams,Bill Belichick
New Orleans Saints,2006,Owner/president,Tom Benson
New Orleans Saints,2006,Owner/executive vice president,Rita Benson LeBlanc
New Orleans Saints,2006,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2006,Vice president of football administration,Russ Ball
New Orleans Saints,2006,Vice president of player personnel,Rick Mueller
New Orleans Saints,2006,Director of college scouting,Rick Reiprish
New Orleans Saints,2006,College scouting coordinator,Rick Thompson
New Orleans Saints,2006,Head coach,Sean Payton
New Orleans Saints,2006,Assistant head coach/linebackers,Joe Vitt
New Orleans Saints,2006,Offensive coordinator/offensive line,Doug Marrone
New Orleans Saints,2006,Quarterbacks,"Pete Carmichael, Jr."
New Orleans Saints,2006,Senior offensive assistant/running backs,George Henshaw
New Orleans Saints,2006,Wide receivers,Curtis Johnson
New Orleans Saints,2006,Tight ends,Terry Malone
New Orleans Saints,2006,Offensive assistant/passing game,John Morton
New Orleans Saints,2006,Defensive coordinator,Gary Gibbs
New Orleans Saints,2006,Defensive line,Marion Hobby
New Orleans Saints,2006,Assistant defensive line/defensive assistant,Dennis Allen
New Orleans Saints,2006,Defensive backs,Tom Hayes
New Orleans Saints,2006,Defensive assistant/secondary,Tony Oden
New Orleans Saints,2006,Defensive Assistant,Joe Alley
New Orleans Saints,2006,Special teams coordinator,John Bonamego
New Orleans Saints,2006,Assistant special teams,Greg McMahon
New Orleans Saints,2006,Head strength and conditioning,Dan Dalrymple
New Orleans Saints,2006,Assistant strength and conditioning,Adam Bailey
New York Giants,1985,President,Wellington Mara
New York Giants,1985,General manager,George Young
New York Giants,1985,Director of pro personnel,Tim Rooney
New York Giants,1985,Head coach,Bill Parcells
New York Giants,1985,Offensive coordinator,Ron Erhardt
New York Giants,1985,Offensive backfield,Ray Handley
New York Giants,1985,Receivers,Pat Hodgson
New York Giants,1985,Tight ends,Mike Pope
New York Giants,1985,Offensive line,Fred Hoaglin
New York Giants,1985,Defensive coordinator,Bill Belichick
New York Giants,1985,Defensive line,Lamar Leachman
New York Giants,1985,Defensive backfield,Len Fontes
New York Giants,1985,Defensive assistant,Mike Sweatman
New York Giants,1985,Special teams,Romeo Crennel
New York Giants,1985,Assistant special teams,Mike Sweatman
New York Giants,1985,Strength and Conditioning,Johnny Parker
New Orleans Saints,1999,Owner,Tom Benson
New Orleans Saints,1999,President/general manager/chief operating officer,Bill Kuharich
New Orleans Saints,1999,Vice president of football operations/assistant general manager,Charles Bailey
New Orleans Saints,1999,Director of college scouting,Bruce Lemmerman
New Orleans Saints,1999,Head coach,Mike Ditka
New Orleans Saints,1999,Assistant head coach/linebackers,Rick Venturi
New Orleans Saints,1999,Offensive coordinator,Danny Abramowicz
New Orleans Saints,1999,Quarterbacks,Tom Clements
New Orleans Saints,1999,Running backs,Lary Kuharich
New Orleans Saints,1999,Wide receivers,Harold Jackson
New Orleans Saints,1999,Tight ends/offensive line assistant,Dan Neal
New Orleans Saints,1999,Offensive line,Bill Meyers
New Orleans Saints,1999,Offensive assistant,Judd Garrett
New Orleans Saints,1999,Offensive assistant/tight ends,Rodney Holman
New Orleans Saints,1999,Defensive coordinator,Zaven Yaralian
New Orleans Saints,1999,Defensive line,Walt Corey
New Orleans Saints,1999,Defensive backs,Carlos Mainord
New Orleans Saints,1999,Defensive assistant/pass rush,Rickey Jackson
New Orleans Saints,1999,Defensive assistant/linebackers,Ned James
New Orleans Saints,1999,Special teams,Bobby April
New Orleans Saints,1999,Strength and conditioning,Mike Woicik
New Orleans Saints,1999,Assistant strength and conditioning,Markus Paul
New York Giants,1988,President,Wellington Mara
New York Giants,1988,General manager,George Young
New York Giants,1988,Director of pro personnel,Tim Rooney
New York Giants,1988,Head coach,Bill Parcells
New York Giants,1988,Offensive coordinator,Ron Erhardt
New York Giants,1988,Offensive backfield,Ray Handley
New York Giants,1988,Receivers,Tom Coughlin
New York Giants,1988,Tight ends,Mike Pope
New York Giants,1988,Offensive line,Fred Hoaglin
New York Giants,1988,Defensive coordinator,Bill Belichick
New York Giants,1988,Defensive line,Lamar Leachman
New York Giants,1988,Defensive backfield,Len Fontes
New York Giants,1988,Defensive assistant,Mike Sweatman
New York Giants,1988,Special teams,Romeo Crennel
New York Giants,1988,Assistant special teams,Mike Sweatman
New York Giants,1988,Strength and Conditioning,Johnny Parker
New Orleans Saints,2008,Owner/president,Tom Benson
New Orleans Saints,2008,Owner/executive vice president,Rita Benson LeBlanc
New Orleans Saints,2008,Executive vice president/general manager,Mickey Loomis
New Orleans Saints,2008,Director of football administration,Khai Harley
New Orleans Saints,2008,Director of pro scouting,Ryan Pace
New Orleans Saints,2008,Director of college scouting,Rick Reiprish
New Orleans Saints,2008,Head coach,Sean Payton
New Orleans Saints,2008,Assistant head coach/linebackers,Joe Vitt
New Orleans Saints,2008,Offensive coordinator/offensive line,Doug Marrone
New Orleans Saints,2008,Quarterbacks/passing game,"Pete Carmichael, Jr."
New Orleans Saints,2008,Running backs,Aaron Kromer
New Orleans Saints,2008,Wide receivers,Curtis Johnson
New Orleans Saints,2008,Tight ends,Terry Malone
New Orleans Saints,2008,Offensive assistant,Joe Lombardi
New Orleans Saints,2008,Defensive coordinator,Gary Gibbs
New Orleans Saints,2008,Defensive line,Ed Orgeron
New Orleans Saints,2008,Assistant defensive line,Travis Jones
New Orleans Saints,2008,Secondary,Dennis Allen
New Orleans Saints,2008,Assistant secondary,Tony Oden
New Orleans Saints,2008,Defensive assistant,Joe Alley
New Orleans Saints,2008,Special teams coordinator,Greg McMahon
New Orleans Saints,2008,Assistant special teams,Mike Mallory
New Orleans Saints,2008,Head strength and conditioning,Dan Dalrymple
New Orleans Saints,2008,Assistant strength and conditioning,Adam Bailey
New York Giants,1984,President,Wellington Mara
New York Giants,1984,General manager,George Young
New York Giants,1984,Director of pro personnel,Ernie Adams
New York Giants,1984,Head coach,Bill Parcells
New York Giants,1984,Offensive coordinator,Ron Erhardt
New York Giants,1984,Offensive backfield,Ray Handley
New York Giants,1984,Receivers,Pat Hodgson
New York Giants,1984,Offensive line,Tom Bresnahan
New York Giants,1984,Defensive line,Lamar Leachman
New York Giants,1984,Linebackers,Bill Belichick
New York Giants,1984,Defensive backfield,Len Fontes
New York Giants,1984,Special teams,Romeo Crennel
New York Giants,1984,Strength and Conditioning,Johnny Parker
New York Giants,1983,President,Wellington Mara
New York Giants,1983,General Manager,George Young
New York Giants,1983,Director of Pro Personnel,Ernie Adams
New York Giants,1983,Head Coach,Bill Parcells
New York Giants,1983,Offensive Coordinator,Ron Erhardt
New York Giants,1983,Offensive Backfield,Bob Ledbetter
New York Giants,1983,Receivers,Pat Hodgson
New York Giants,1983,Offensive Line,Tom Bresnahan
New York Giants,1983,Defensive Line,Lamar Leachman
New York Giants,1983,Linebackers,Bill Belichick
New York Giants,1983,Defensive Backfield,Len Fontes
New York Giants,1983,Special Teams,Romeo Crennel
New York Giants,1987,President,Wellington Mara
New York Giants,1987,General manager,George Young
New York Giants,1987,Director of pro personnel,Tim Rooney
New York Giants,1987,Head coach,Bill Parcells
New York Giants,1987,Offensive coordinator,Ron Erhardt
New York Giants,1987,Offensive backfield,Ray Handley
New York Giants,1987,Receivers,Pat Hodgson
New York Giants,1987,Tight ends,Mike Pope
New York Giants,1987,Offensive line,Fred Hoaglin
New York Giants,1987,Defensive coordinator,Bill Belichick
New York Giants,1987,Defensive line,Lamar Leachman
New York Giants,1987,Defensive backfield,Len Fontes
New York Giants,1987,Defensive assistant,Mike Sweatman
New York Giants,1987,Special teams,Romeo Crennel
New York Giants,1987,Assistant special teams,Mike Sweatman
New York Giants,1987,Strength and Conditioning,Johnny Parker
New York Giants,1981,President,Wellington Mara
New York Giants,1981,General Manager,George Young
New York Giants,1981,Director of Pro Personnel,Jim Trimble
New York Giants,1981,Head Coach,Ray Perkins
New York Giants,1981,Offensive Backfield,Bob Lord
New York Giants,1981,Receivers,Pat Hodgson
New York Giants,1981,Offensive Line,Bill Austin
New York Giants,1981,Offensive Assistant,Ernie Adams
New York Giants,1981,Defensive Coordinator,Bill Parcells
New York Giants,1981,Defensive Line,Lamar Leachman
New York Giants,1981,Linebackers,Bill Belichick
New York Giants,1981,Defensive Backfield,Fred Glick
New York Giants,1981,Special Teams,Romeo Crennel
New York Giants,1982,President,Wellington Mara
New York Giants,1982,General Manager,George Young
New York Giants,1982,Director of Pro Personnel,Ernie Adams
New York Giants,1982,Head Coach,Ray Perkins
New York Giants,1982,Offensive Coordinator,Ron Erhardt
New York Giants,1982,Offensive Backfield,Bob Lord
New York Giants,1982,Receivers,Pat Hodgson
New York Giants,1982,Offensive Line,Bill Austin
New York Giants,1982,Defensive Coordinator,Bill Parcells
New York Giants,1982,Defensive Line,Lamar Leachman
