from_coach_id,to_coach_id,team,year,from_role,to_role,edge_weight,edge_type
141,138,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
141,139,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
141,135,Los Angeles Rams,1999,Head Coach,Specialist Coach,1,hierarchical
141,140,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
110,137,Los Angeles Rams,1999,Head Coach,Specialist Coach,1,hierarchical
110,138,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
110,139,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
110,135,Los Angeles Rams,1999,Head Coach,Specialist Coach,1,hierarchical
110,140,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
128,137,Los Angeles Rams,1999,Head Coach,Specialist Coach,1,hierarchical
128,138,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
128,139,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
128,135,Los Angeles Rams,1999,Head Coach,Specialist Coach,1,hierarchical
128,140,Los Angeles Rams,1999,Head Coach,Coordinator,1,hierarchical
140,464,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
140,139,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
140,446,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
140,161,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
110,464,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
110,139,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
110,446,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
110,161,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
141,464,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
141,139,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
141,446,Los Angeles Rams,2000,Head Coach,Specialist Coach,1,hierarchical
141,161,Los Angeles Rams,2000,Head Coach,Coordinator,1,hierarchical
139,464,Los Angeles Rams,2000,Coordinator,Specialist Coach,1,hierarchical
139,446,Los Angeles Rams,2000,Coordinator,Specialist Coach,1,hierarchical
161,464,Los Angeles Rams,2000,Coordinator,Specialist Coach,1,hierarchical
161,446,Los Angeles Rams,2000,Coordinator,Specialist Coach,1,hierarchical
159,158,Los Angeles Rams,2001,Coordinator,Specialist Coach,1,hierarchical
159,160,Los Angeles Rams,2001,Coordinator,Specialist Coach,1,hierarchical
141,158,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
141,159,Los Angeles Rams,2001,Head Coach,Coordinator,1,hierarchical
141,160,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
161,158,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
161,159,Los Angeles Rams,2001,Head Coach,Coordinator,1,hierarchical
161,160,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
140,158,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
140,159,Los Angeles Rams,2001,Head Coach,Coordinator,1,hierarchical
140,160,Los Angeles Rams,2001,Head Coach,Specialist Coach,1,hierarchical
958,1242,Los Angeles Rams,2006,Coordinator,Specialist Coach,1,hierarchical
958,410,Los Angeles Rams,2006,Coordinator,Specialist Coach,1,hierarchical
15,1242,Los Angeles Rams,2006,Coordinator,Specialist Coach,1,hierarchical
15,410,Los Angeles Rams,2006,Coordinator,Specialist Coach,1,hierarchical
8,958,Los Angeles Rams,2006,Head Coach,Coordinator,1,hierarchical
8,15,Los Angeles Rams,2006,Head Coach,Coordinator,1,hierarchical
8,1242,Los Angeles Rams,2006,Head Coach,Specialist Coach,1,hierarchical
8,410,Los Angeles Rams,2006,Head Coach,Specialist Coach,1,hierarchical
450,958,Los Angeles Rams,2006,Head Coach,Coordinator,1,hierarchical
450,15,Los Angeles Rams,2006,Head Coach,Coordinator,1,hierarchical
450,1242,Los Angeles Rams,2006,Head Coach,Specialist Coach,1,hierarchical
450,410,Los Angeles Rams,2006,Head Coach,Specialist Coach,1,hierarchical
15,1288,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
15,1289,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
15,1242,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
66,1288,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
66,1289,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
66,1242,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
958,1288,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
958,1289,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
958,1242,Los Angeles Rams,2007,Coordinator,Specialist Coach,1,hierarchical
8,15,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
8,66,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
8,1288,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
8,1289,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
8,1242,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
8,958,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
450,15,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
450,66,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
450,1288,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
450,1289,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
450,1242,Los Angeles Rams,2007,Head Coach,Specialist Coach,1,hierarchical
450,958,Los Angeles Rams,2007,Head Coach,Coordinator,1,hierarchical
654,192,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
654,900,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
1287,654,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
1287,192,Los Angeles Rams,2009,Head Coach,Specialist Coach,1,hierarchical
1287,963,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
1287,900,Los Angeles Rams,2009,Head Coach,Specialist Coach,1,hierarchical
1287,1232,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
690,654,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
690,192,Los Angeles Rams,2009,Head Coach,Specialist Coach,1,hierarchical
690,963,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
690,900,Los Angeles Rams,2009,Head Coach,Specialist Coach,1,hierarchical
690,1232,Los Angeles Rams,2009,Head Coach,Coordinator,1,hierarchical
963,192,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
963,900,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
1232,192,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
1232,900,Los Angeles Rams,2009,Coordinator,Specialist Coach,1,hierarchical
963,900,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
963,192,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
690,963,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
690,900,Los Angeles Rams,2010,Head Coach,Specialist Coach,1,hierarchical
690,1232,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
690,192,Los Angeles Rams,2010,Head Coach,Specialist Coach,1,hierarchical
690,654,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
1232,900,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
1232,192,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
654,900,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
654,192,Los Angeles Rams,2010,Coordinator,Specialist Coach,1,hierarchical
1287,963,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
1287,900,Los Angeles Rams,2010,Head Coach,Specialist Coach,1,hierarchical
1287,1232,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
1287,192,Los Angeles Rams,2010,Head Coach,Specialist Coach,1,hierarchical
1287,654,Los Angeles Rams,2010,Head Coach,Coordinator,1,hierarchical
690,969,Los Angeles Rams,2011,Head Coach,Coordinator,1,hierarchical
690,963,Los Angeles Rams,2011,Head Coach,Coordinator,1,hierarchical
690,900,Los Angeles Rams,2011,Head Coach,Specialist Coach,1,hierarchical
690,1232,Los Angeles Rams,2011,Head Coach,Coordinator,1,hierarchical
690,192,Los Angeles Rams,2011,Head Coach,Specialist Coach,1,hierarchical
969,900,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
969,192,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
963,900,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
963,192,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
1232,900,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
1232,192,Los Angeles Rams,2011,Coordinator,Specialist Coach,1,hierarchical
125,192,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
125,671,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
503,125,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
503,192,Los Angeles Rams,2012,Head Coach,Specialist Coach,1,hierarchical
503,47,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
503,1292,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
503,806,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
503,671,Los Angeles Rams,2012,Head Coach,Specialist Coach,1,hierarchical
206,125,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
206,192,Los Angeles Rams,2012,Head Coach,Specialist Coach,1,hierarchical
206,47,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
206,1292,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
206,806,Los Angeles Rams,2012,Head Coach,Coordinator,1,hierarchical
206,671,Los Angeles Rams,2012,Head Coach,Specialist Coach,1,hierarchical
47,192,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
47,671,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
1292,192,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
1292,671,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
806,192,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
806,671,Los Angeles Rams,2012,Coordinator,Specialist Coach,1,hierarchical
1292,671,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
1292,192,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
806,671,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
806,192,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
1294,671,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
1294,192,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
125,671,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
125,192,Los Angeles Rams,2013,Coordinator,Specialist Coach,1,hierarchical
503,1292,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
503,806,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
503,671,Los Angeles Rams,2013,Head Coach,Specialist Coach,1,hierarchical
503,1294,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
503,192,Los Angeles Rams,2013,Head Coach,Specialist Coach,1,hierarchical
503,125,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
206,1292,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
206,806,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
206,671,Los Angeles Rams,2013,Head Coach,Specialist Coach,1,hierarchical
206,1294,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
206,192,Los Angeles Rams,2013,Head Coach,Specialist Coach,1,hierarchical
206,125,Los Angeles Rams,2013,Head Coach,Coordinator,1,hierarchical
125,1291,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
125,192,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
125,671,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
503,1291,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
503,125,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
503,192,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
503,47,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
503,1292,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
503,806,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
503,671,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
206,1291,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
206,125,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
206,192,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
206,47,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
206,1292,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
206,806,Los Angeles Rams,2014,Head Coach,Coordinator,1,hierarchical
206,671,Los Angeles Rams,2014,Head Coach,Specialist Coach,1,hierarchical
47,1291,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
47,192,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
47,671,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
1292,1291,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
1292,192,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
1292,671,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
806,1291,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
806,192,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
806,671,Los Angeles Rams,2014,Coordinator,Specialist Coach,1,hierarchical
47,671,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
47,192,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
1166,671,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
1166,192,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
806,671,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
806,192,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
944,671,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
944,192,Los Angeles Rams,2015,Coordinator,Specialist Coach,1,hierarchical
1293,47,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
1293,1166,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
1293,806,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
1293,671,Los Angeles Rams,2015,Head Coach,Specialist Coach,1,hierarchical
1293,192,Los Angeles Rams,2015,Head Coach,Specialist Coach,1,hierarchical
1293,944,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
206,47,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
206,1166,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
206,806,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
206,671,Los Angeles Rams,2015,Head Coach,Specialist Coach,1,hierarchical
206,192,Los Angeles Rams,2015,Head Coach,Specialist Coach,1,hierarchical
206,944,Los Angeles Rams,2015,Head Coach,Coordinator,1,hierarchical
47,501,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
47,840,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
47,942,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
47,943,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
627,501,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
627,840,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
627,942,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
627,943,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
944,501,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
944,840,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
944,942,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
944,47,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
944,943,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
944,627,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
944,806,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
503,501,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
503,840,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
503,942,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
503,47,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
503,943,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
503,627,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
503,806,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
806,501,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
806,840,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
806,942,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
806,943,Los Angeles Rams,2016,Coordinator,Specialist Coach,1,hierarchical
206,501,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
206,840,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
206,942,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
206,47,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
206,943,Los Angeles Rams,2016,Head Coach,Specialist Coach,1,hierarchical
206,627,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
206,806,Los Angeles Rams,2016,Head Coach,Coordinator,1,hierarchical
21,946,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
21,945,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
827,946,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
827,945,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
856,21,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
856,946,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
856,827,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
856,945,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
856,806,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
538,21,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
538,946,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
538,827,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
538,945,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
538,806,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
575,21,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
575,946,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
575,827,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
575,945,Los Angeles Rams,2017,Head Coach,Specialist Coach,1,hierarchical
575,806,Los Angeles Rams,2017,Head Coach,Coordinator,1,hierarchical
806,946,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
806,945,Los Angeles Rams,2017,Coordinator,Specialist Coach,1,hierarchical
806,945,Los Angeles Rams,2018,Coordinator,Specialist Coach,1,hierarchical
